STOP_ID,latitude,STOP_NAME,longitude,TICKETZONE,ROUTEUSSP,geometry,
19371,-37.833208,127-North Port Station/Light Rail (Port Melbourne),144.94349,1,109,c(319026.533037382, 5810699.51174807)
19372,-37.837054,128-Graham St/Light Rail (Port Melbourne),144.93719,1,109,c(318481.497960097, 5810260.50555994)
19374,-37.808435,13-Lansdowne St/Victoria Pde (Fitzroy),144.978344,1,"12,109",c(322034.502241476, 5813515.4638834)
19376,-37.752663,42-Grice Cres/Mt Alexander Rd (Essendon),144.915894,1,59,c(316398.474511793, 5819583.47170411)
19377,-37.809271,16-Wellington St/Victoria Pde (Collingwood),144.986136,1,"12,109",c(322722.518702373, 5813437.51155257)
19379,-37.809727,18-Hoddle St/Victoria Pde (Collingwood),144.990644,1,"12,109",c(323120.47465464, 5813395.45316937)
19381,-37.809694,19-North Richmond Railway Station/Victoria St (Abbotsford),144.992962,1,"12,109",c(323324.469830281, 5813403.50501179)
19382,-37.809994,20-Lennox St/Victoria St (Abbotsford),144.99576,1,"12,109",c(323571.505060781, 5813375.50674432)
19383,-37.81049,21-Church St/Victoria St (Abbotsford),145.000517,1,"12,109",c(323991.477599993, 5813329.43303888)
19384,-37.810829,22-McKay St/Victoria St (Richmond),145.004041,1,"12,109",c(324302.524005516, 5813298.45670726)
19385,-37.811111,23-Flockhart St/Victoria St (Abbotsford),145.006873,1,"12,109",c(324552.487745793, 5813272.48035816)
19386,-37.811441,24-Burnley St/Victoria St (Richmond),145.010385,1,"12,109",c(324862.461667043, 5813242.45934932)
19387,-37.811768,25-River Bvd/Victoria St (Richmond),145.013239,1,109,c(325114.492032342, 5813211.51418971)
19389,-37.812713,27-Findon Cres/Barkers Rd (Kew),145.02062,1,109,c(325766.502485226, 5813120.44501211)
19391,-37.813026,29-High St/Barkers Rd (Kew),145.023179,1,109,c(325992.50346656, 5813090.49046368)
19393,-37.810228,31-Stevenson St/High St (Kew),145.026161,1,"48,109",c(326248.447587889, 5813406.52228303)
19394,-37.807592,32-Kew Junction/High St (Kew),145.028583,1,"48,109",c(326455.506866002, 5813703.51933986)
19395,-37.806814,33-Kew Shopping Centre/High St (Kew),145.030512,1,"48,109",c(326623.504128828, 5813793.43705391)
19396,-37.806887,34-QPO/Cotham Rd (Kew),145.031657,1,109,c(326724.494708081, 5813787.46234117)
19397,-37.807308,35-Charles St/Cotham Rd (Kew),145.035303,1,109,c(327046.477751991, 5813747.50025958)
19398,-37.807622,36-Glenferrie Rd/Cotham Rd (Kew),145.037907,1,109,c(327276.453532948, 5813717.47363698)
19399,-37.808119,37-Belmont Ave/Cotham Rd (Kew),145.042313,1,109,c(327665.512682652, 5813670.4634663)
19400,-37.808529,38-Marshall Ave/Cotham Rd (Kew),145.045835,1,109,c(327976.525353252, 5813631.45460221)
19401,-37.808937,39-Florence Ave/Cotham Rd (Kew),145.049277,1,109,c(328280.493730419, 5813592.51687845)
19402,-37.809376,40-St George's Hospital/Cotham Rd (Kew),145.052911,1,109,c(328601.454694333, 5813550.47530845)
19403,-37.809932,41-Kew Traffic School/Cotham Rd (Kew),145.057668,1,109,c(329021.532540199, 5813497.49421869)
19404,-37.810276,42-Burke Rd/Cotham Rd (Kew),145.060498,1,109,c(329271.463932643, 5813464.50054384)
19405,-37.810787,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.064722,1,109,c(329644.491050409, 5813415.50679)
19406,-37.811237,44-Deepdene Park/Whitehorse Rd (Balwyn),145.068527,1,109,c(329980.514511072, 5813372.50537143)
19407,-37.811591,45-Hardwicke St/Whitehorse Rd (Balwyn),145.07138,1,109,c(330232.487660488, 5813338.41613205)
19408,-37.812113,46-Balwyn Cinema/Whitehorse Rd (Balwyn),145.075785,1,109,c(330621.466668963, 5813288.48906676)
19409,-37.812769,47-Balwyn Rd/Whitehorse Rd (Balwyn),145.081187,"1,2",109,c(331098.499800672, 5813225.47634511)
19410,-37.813061,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),145.083622,"1,2",109,c(331313.526829138, 5813197.4793369)
19411,-37.813552,49-Northcote Ave/Whitehorse Rd (Balwyn),145.087755,"1,2",109,c(331678.49328381, 5813150.44736436)
19412,-37.81403,50-Wharton St/Whitehorse Rd (Surrey Hills),145.091685,"1,2",109,c(332025.519980193, 5813104.48170424)
19413,-37.814405,51-Narrak Rd/Whitehorse Rd (Balwyn),145.094787,"1,2",109,c(332299.45153107, 5813068.44080693)
19414,-37.814946,53-Union Rd/Whitehorse Rd (Balwyn),145.099249,"1,2",109,c(332693.451190282, 5813016.41164008)
19416,-37.815405,54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.103123,"1,2",109,c(333035.539352673, 5812972.41152964)
19417,-37.816164,55-Hood St/Whitehorse Rd (Mont Albert),145.109453,"1,2",109,c(333594.454673078, 5812899.48893629)
19418,-37.816911,56-Elgar Rd/Whitehorse Rd (Box Hill),145.115592,"1,2",109,c(334136.536165696, 5812827.51818236)
19419,-37.817457,57-Nelson Rd/Whitehorse Rd (Box Hill),145.119861,"1,2",109,c(334513.532669815, 5812774.5006512)
19421,-37.837609,61-Elgar Rd/Riversdale Rd (Surrey Hills),145.110372,1,70,c(333723.506168249, 5810521.5028599)
19422,-37.83709,60-Ferndale St/Riversdale Rd (Surrey Hills),145.106658,1,70,c(333395.48627968, 5810572.47511544)
19423,-37.836859,59-Alandale St/Riversdale Rd (Surrey Hills),145.104641,1,70,c(333217.456391377, 5810594.50971755)
19424,-37.836531,58-Wattle Park/Riversdale Rd (Surrey Hills),145.102184,1,70,c(333000.4921095, 5810626.50944485)
19425,-37.836204,57-Glendale St/Riversdale Rd (Surrey Hills),145.100306,1,70,c(332834.503709307, 5810659.43093661)
19426,-37.835897,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.098053,1,70,c(332635.514897779, 5810689.45906103)
19427,-37.835575,55-Union Rd/Riversdale Rd (Surrey Hills),145.095402,1,70,c(332401.481907442, 5810720.43619589)
19428,-37.835341,54-Through Rd/Riversdale Rd (Surrey Hills),145.093192,1,70,c(332206.456708578, 5810742.43229364)
19429,-37.835088,53-Essex Rd/Riversdale Rd (Surrey Hills),145.090949,1,70,c(332008.504069588, 5810766.47206653)
19430,-37.834754,52-Lockhart St/Riversdale Rd (Camberwell),145.08814,1,70,c(331760.529879229, 5810798.47497197)
19431,-37.834367,51-Highfield Rd/Riversdale Rd (Canterbury),145.084854,1,70,c(331470.453543729, 5810835.49179839)
19432,-37.834119,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.081202,1,70,c(331148.501519115, 5810856.41769561)
19433,-37.83389,49-Glyndon Rd/Riversdale Rd (Camberwell),145.079333,1,70,c(330983.483205459, 5810878.44235491)
19434,-37.833655,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.077101,1,70,c(330786.513628706, 5810900.4852599)
19435,-37.83311,47-Willow Gr/Riversdale Rd (Canterbury),145.072399,1,70,c(330371.456756189, 5810952.42378615)
19436,-37.832698,46-Spencer Rd/Riversdale Rd (Canterbury),145.069308,1,70,c(330098.481127054, 5810992.52352596)
19438,-37.832336,44-Derby St/Riversdale Rd (Camberwell),145.065886,1,70,c(329796.468893873, 5811026.45763477)
19439,-37.832062,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.063507,1,70,c(329586.47471704, 5811052.52828985)
19440,-37.831684,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.060199,1,70,c(329294.463942485, 5811088.4300377)
19441,-37.831407,41-Camberwell Market/517 Riversdale Rd (Camberwell),145.057627,1,70,c(329067.476754643, 5811114.45431394)
19442,-37.83127,40-Camberwell Junction/Riversdale Rd (Hawthorn East),145.056426,1,"75,70",c(328961.463103179, 5811127.46496117)
19443,-37.831028,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.054308,1,"75,70",c(328774.476008875, 5811150.42720416)
19444,-37.83069,38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05134,1,"75,70",c(328512.490615322, 5811182.49123971)
19445,-37.830259,37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.047636,1,"75,70",c(328185.492749702, 5811223.50900262)
19446,-37.829776,36-Auburn Rd/Riversdale Rd (Hawthorn East),145.043502,1,"75,70",c(327820.538618303, 5811269.49374749)
19447,-37.829537,35-Robinson Rd/Riversdale Rd (Hawthorn),145.041554,1,"75,70",c(327648.537365213, 5811292.41508969)
19448,-37.829179,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.038473,1,"75,70",c(327376.513217748, 5811326.45104028)
19449,-37.828971,33-Berkeley St/Riversdale Rd (Hawthorn),145.036797,1,"75,70",c(327228.534532801, 5811346.43135616)
19450,-37.828635,32-Glenferrie Rd/Riversdale Rd (Hawthorn),145.033954,1,"75,70",c(326977.501082704, 5811378.44774485)
19451,-37.828351,31-Fordholm Rd/Riversdale Rd (Hawthorn),145.031507,1,"75,70",c(326761.472335623, 5811405.429522)
19452,-37.828076,30-Through St/Riversdale Rd (Hawthorn),145.029083,1,"75,70",c(326547.491041025, 5811431.43979309)
19454,-37.827623,29-Power St/Riversdale Rd (Hawthorn),145.025709,1,"75,70",c(326249.472001758, 5811475.44126015)
19456,-37.82642,18-Yarra Bvd/Swan St (Burnley),145.020617,1,70,c(325798.450309313, 5811599.43870813)
19457,-37.827248,17-Madden Gr/Swan St (Burnley),145.016846,1,70,c(325468.489730089, 5811500.51798592)
19458,-37.827198,16-Park Gr/Swan St (Burnley),145.01228,1,70,c(325066.501154421, 5811497.5270697)
19459,-37.826901,15-Stawell St/Swan St (Richmond),145.009607,1,70,c(324830.531728113, 5811525.47299177)
19460,-37.826593,14-Burnley St/Swan St (Richmond),145.006877,1,70,c(324589.527773732, 5811554.52359163)
19461,-37.826392,13-Edinburgh St/Swan St (Richmond),145.00511,1,70,c(324433.504142057, 5811573.5131004)
19462,-37.826102,12-Coppin St/Swan St (Richmond),145.002345,1,70,c(324189.465858302, 5811600.48903004)
19463,-37.82561,11-Church St/Swan St (Richmond),144.99778,1,70,c(323786.481041603, 5811646.47252387)
19464,-37.82538,10-Swan Street Shopping Centre/Swan St (Richmond),144.9959,1,70,c(323620.465996007, 5811668.44987397)
19465,-37.825092,9-Lennox St/Swan St (Richmond),144.993284,1,70,c(323389.512104251, 5811695.46340454)
19466,-37.824532,8-Richmond Station/Swan St (Cremorne),144.988436,1,70,c(322961.478679703, 5811748.42253269)
19467,-37.750227,43-Brewster St/Mt Alexander Rd (Essendon),144.914226,1,59,c(316245.496483413, 5819850.5027909)
19468,-37.748101,44-Thorn St/Mt Alexander Rd (Essendon),144.912754,1,59,c(316110.532277058, 5820083.53129593)
19469,-37.746486,45-Glass St/Mt Alexander Rd (Essendon),144.91163,1,59,c(316007.501323877, 5820260.52677085)
19470,-37.743952,47-Mt Alexander Rd/Keilor Rd (Essendon),144.908944,1,59,c(315764.515103305, 5820536.43176468)
19471,-37.742688,48-Service St/Keilor Rd (Essendon North),144.905768,1,59,c(315481.524261342, 5820670.42885251)
19472,-37.741501,49-Essendon North PS/Keilor Rd (Essendon North),144.902885,1,59,c(315224.538497732, 5820796.45654067)
19473,-37.740032,50-Cooper St/Keilor Rd (Essendon North),144.899351,1,59,c(314909.45463985, 5820952.47737415)
19475,-37.735258,53-Keilor Rd/Matthews Ave (Niddrie),144.889365,1,59,c(314017.522674422, 5821462.43214206)
19477,-37.732355,54-Fullarton Rd/Matthews Ave (Niddrie),144.889833,1,59,c(314051.50211888, 5821785.4914049)
19478,-37.729912,55-Cameron St/Matthews Ave (Airport West),144.890254,1,59,c(314082.510947798, 5822057.42400337)
19479,-37.727324,56-Earl St/Matthews Ave (Airport West),144.890668,1,59,c(314112.525468004, 5822345.42096647)
19480,-37.723065,57-Hawker St/Matthews Ave (Airport West),144.89139,1,59,c(314165.494720528, 5822819.45618118)
19481,-37.718373,58-Marshall Rd/Matthews Ave (Airport West),144.892079,1,59,c(314214.502600744, 5823341.48248789)
19482,-37.71384,59-Airport West/Matthews Ave (Airport West),144.890562,1,59,c(314069.445600417, 5823841.4715658)
19489,-37.799305,1-Melbourne University/Swanston St (Carlton),144.964192,1,"16,3/3a,5,6,64,67,72,1",c(320766.501819491, 5814501.52367378)
19491,-37.80237,3-Lincoln Square/Swanston St (Carlton),144.963687,1,"16,3/3a,5,6,64,67,72,1",c(320729.44183757, 5814160.44969326)
19492,-37.805694,4-Queensberry St/Swanston St (Carlton),144.963108,1,"16,3/3a,5,6,64,67,72,1",c(320686.515433694, 5813790.48119621)
19494,-37.808139,7-RMIT University/Swanston St (Melbourne City),144.96329,1,"16,3/3a,5,6,64,67,72,1",c(320708.468080691, 5813519.52555805)
19495,-37.810382,8-Melbourne Central Station/Swanston St (Melbourne City),144.964274,1,"16,3/3a,5,6,64,67,72,1",c(320800.512649973, 5813272.50885859)
19497,-37.813199,10-Bourke Street Mall/Swanston St (Melbourne City),144.965582,1,"16,3/3a,5,6,64,67,72,1",c(320922.46240147, 5812962.42568477)
19498,-37.816378,11-City Square/Swanston St (Melbourne City),144.967017,1,"16,3/3a,5,6,64,67,72,1",c(321056.464198409, 5812612.41683637)
19499,-37.818476,13-Federation Square/Swanston St (Melbourne City),144.967982,1,"16,3/3a,5,6,64,67,72,1",c(321146.491165705, 5812381.45974056)
19500,-37.821846,14-Arts Precinct/St Kilda Rd (Southbank),144.969514,1,"16,3/3a,5,6,64,67,72,1",c(321289.460277055, 5812010.44063722)
19502,-37.824169,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970473,1,"3/3a,5,6,64,67,72,16",c(321379.479380126, 5811754.50217523)
19504,-37.828799,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.971369,1,"3/3a,5,6,64,67,72,16",c(321469.509688536, 5811242.4366461)
19505,-37.831521,20-Park Street/St Kilda Rd (Melbourne City),144.971385,1,"3/3a,5,6,64,67,72,16",c(321477.497372321, 5810940.42190871)
19528,-37.835761,22-Toorak Rd/St Kilda Rd (Melbourne City),144.975348,1,"3/3a,5,6,64,67,72,16",c(321836.478897729, 5810477.49602882)
19539,-37.838855,23-Arthur St/St Kilda Rd (Melbourne City),144.97657,1,"3/3a,5,6,64,67,72,16",c(321951.44957865, 5810136.49520512)
19560,-37.841159,24-Leopold St/St Kilda Rd (South Melbourne),144.977405,1,"3/3a,5,6,64,67,72,16",c(322030.488428992, 5809882.42148563)
19561,-37.844523,25-Commercial Rd/St Kilda Rd (South Melbourne),144.978631,1,"3/3a,5,6,64,67,72,16",c(322146.441675721, 5809511.46487475)
19562,-37.847552,26-Moubray St/St Kilda Rd (South Melbourne),144.979719,1,"3/3a,5,6,64,67,16",c(322249.480473512, 5809177.41628042)
19563,-37.849864,27-High St/St Kilda Rd (South Melbourne),144.980554,1,"3/3a,5,6,64,67,16",c(322328.490463894, 5808922.4603106)
19565,-37.853002,29-Union St/St Kilda Rd (St Kilda),144.981707,1,"3/3a,5,64,67,16",c(322437.479330081, 5808576.43869075)
19566,-37.855296,30-St Kilda Junction/St Kilda Rd (St Kilda),144.982531,1,"3/3a,5,64,67,16",c(322515.485732654, 5808323.44799546)
19567,-37.856246,31-Queens Way/Queens Way (St Kilda),144.987495,1,"64,5",c(322954.51010089, 5808227.45518838)
19568,-37.855031,30-St Kilda Junction/St Kilda Rd (St Kilda),144.982345,1,"3/3a,5,64,67,16",c(322498.47470423, 5808352.49567724)
19569,-37.852483,29-Union St/St Kilda Rd (St Kilda),144.981437,1,"3/3a,5,64,67,16",c(322412.477525155, 5808633.5198742)
19571,-37.849918,27-Lorne St/St Kilda Rd (Melbourne City),144.980541,1,"3/3a,5,6,64,67,16",c(322327.479763572, 5808916.44344907)
19572,-37.847895,26-Beatrice St/St Kilda Rd (Melbourne City),144.979755,1,"3/3a,5,6,64,67,16",c(322253.471947913, 5809139.42445837)
19573,-37.844013,25-Commercial Rd/St Kilda Rd (Melbourne City),144.978339,1,"3/3a,5,6,64,67,72,16",c(322119.524694349, 5809567.50469001)
19574,-37.841483,24-Leopold St/St Kilda Rd (Melbourne City),144.977419,1,"3/3a,5,6,64,67,72,16",c(322032.502882872, 5809846.49516396)
19575,-37.839298,23-Arthur St/St Kilda Rd (Melbourne City),144.976615,1,"3/3a,5,6,64,67,72,16",c(321956.47505149, 5810087.42517966)
19589,-37.802942,13-Curzon St/Queensberry St (North Melbourne),144.948362,1,57,c(319381.539239855, 5814067.45608355)
19590,-37.803224,12-North Melbourne Town Hall/Errol St (North Melbourne),144.949535,1,57,c(319485.493059671, 5814038.43380715)
19591,-37.799826,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),144.955205,1,"59,58",c(319976.459353763, 5814426.43133654)
19592,-37.796758,16-Harker St/Flemington Rd (North Melbourne),144.95136,1,"59,58",c(319630.46395609, 5814759.46129047)
19594,-37.794141,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.94806,1,"59,58",c(319333.501914274, 5815043.48623102)
19595,-37.790474,20-Melrose St/Flemington Rd (North Melbourne),144.94346,1,"59,57",c(318919.481775861, 5815441.49068709)
19597,-37.788054,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.940609,1,59,c(318662.517743325, 5815704.5019149)
19598,-37.785843,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.938853,1,59,c(318502.460684189, 5815946.4424685)
19599,-37.784218,24-Mooltan St/Mt Alexander Rd (Flemington),144.937173,1,59,c(318350.51898921, 5816123.50280599)
19600,-37.782565,25-Mount Alexander College/Mt Alexander Rd (Travancore),144.933869,1,59,c(318055.51097332, 5816300.4973219)
19601,-37.781436,26-Wellington St/Mt Alexander Rd (Flemington),144.932663,1,59,c(317946.52689555, 5816423.43544685)
19602,-37.779808,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.931312,1,59,c(317823.536698681, 5816601.45714372)
19603,-37.777699,28-Middle St/Mt Alexander Rd (Ascot Vale),144.92977,1,59,c(317682.522988078, 5816832.47459247)
19604,-37.775748,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.928473,1,59,c(317563.51534904, 5817046.44188447)
19605,-37.773008,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),144.926949,1,59,c(317422.520632849, 5817347.50887487)
19606,-37.770686,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.926071,1,59,c(317339.465831493, 5817603.45699023)
19608,-37.766653,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),144.92481,1,"82,59",c(317218.484038809, 5818048.51813364)
19609,-37.764005,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.925361,1,59,c(317260.484858519, 5818343.43048722)
19623,-37.762702,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.92559,1,59,c(317277.447228735, 5818488.46879395)
19624,-37.759863,36-Murray St/Pascoe Vale Rd (Moonee Ponds),144.926078,1,59,c(317313.465049273, 5818804.46038844)
19625,-37.758255,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),144.92635,1,59,c(317333.45390308, 5818983.4178155)
19626,-37.756113,38-Fletcher St/Pascoe Vale Rd (Essendon),144.926036,1,59,c(317300.52732998, 5819220.49345931)
19627,-37.755693,39-Hoddle St/Fletcher St (Essendon),144.923164,1,59,c(317046.457334534, 5819261.48782002)
19628,-37.755456,40-Nicholson St/Fletcher St (Essendon),144.920958,1,59,c(316851.544038581, 5819283.46617627)
19657,-37.754879,41-Fletcher St/Napier St (Essendon),144.917387,1,59,c(316535.485476966, 5819340.49293089)
19658,-37.752496,42-Shamrock St/Mt Alexander Rd (Essendon),144.915649,1,59,c(316376.461547525, 5819601.51619188)
19659,-37.750662,43-Thistle St/Mt Alexander Rd (Essendon),144.914361,1,59,c(316258.467374115, 5819802.5011305)
19660,-37.748355,44-Thorn St/Mt Alexander Rd (Essendon),144.912803,1,59,c(316115.475246883, 5820055.43442487)
19661,-37.746384,45-Leake St/Mt Alexander Rd (Essendon),144.911463,1,59,c(315992.530217125, 5820271.51339868)
19662,-37.74477,46-Lincoln Rd/Mt Alexander Rd (Essendon),144.910351,1,59,c(315890.543738637, 5820448.43104065)
19663,-37.744162,47-Mt Alexander Rd/Keilor Rd (Essendon),144.909097,1,59,c(315778.517874075, 5820513.42356792)
19664,-37.742821,48-Service St/Keilor Rd (Essendon),144.905696,1,59,c(315475.510147222, 5820655.52614152)
19665,-37.741683,49-Essendon North Primary School/Keilor Rd (Essendon North),144.90297,1,59,c(315232.477689433, 5820776.43074528)
19666,-37.740204,50-Cooper St/Keilor Rd (Essendon),144.899415,1,59,c(314915.52987603, 5820933.51909641)
19667,-37.738772,51-Bradshaw St/Keilor Rd (Essendon),144.895926,1,59,c(314604.491912371, 5821085.5130324)
19669,-37.736552,53A-Matthews Ave/Keilor Rd (Essendon),144.890168,1,59,c(314091.54068374, 5821320.43588933)
19670,-37.734959,53-Keilor Rd/Matthews Ave (Niddrie),144.889316,1,59,c(314012.459600352, 5821495.51148161)
19671,-37.732371,54-Fullarton Rd/Matthews Ave (Airport West),144.889696,1,59,c(314039.485904864, 5821783.44186402)
19672,-37.729963,55-Cameron St/Matthews Ave (Airport West),144.890128,1,59,c(314071.533834079, 5822051.51106361)
19673,-37.727205,56-Earl St/Matthews Ave (Airport West),144.890603,1,59,c(314106.484937123, 5822358.49426921)
19674,-37.723117,57-Hawker St/Matthews Ave (Airport West),144.891286,1,59,c(314156.454326505, 5822813.48713703)
19675,-37.718416,58-Marshall Rd/Matthews Ave (Airport West),144.891975,1,59,c(314205.439293036, 5823336.50222929)
19676,-37.835476,22-Toorak Rd/St Kilda Rd (Melbourne City),144.975038,1,"3/3a,5,58,6,64,67,72,16",c(321808.514656942, 5810508.52318747)
19678,-37.832057,20-Park Street/St Kilda Rd (Melbourne City),144.971654,1,"3/3a,5,6,64,67,72,16",c(321502.457583363, 5810881.45370545)
19679,-37.828931,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.971229,1,"3/3a,5,6,64,67,72,16",c(321457.502384035, 5811227.5180032)
19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,"3/3a,5,6,64,67,72,16",c(321409.467711937, 5811703.52683772)
19684,-37.821517,14-Arts Precinct/St Kilda Rd (Southbank),144.969239,1,"16,3/3a,5,6,64,67,72,1",c(321264.488451434, 5812046.41728145)
19685,-37.818065,13-Federation Square/Swanston St (Melbourne City),144.967675,1,"16,3/3a,5,6,64,67,72,1",c(321118.467460779, 5812426.48204068)
19686,-37.81573,11-City Square/Swanston St (Melbourne City),144.966569,1,"16,3/3a,5,6,64,67,72,1",c(321015.475811901, 5812683.46477175)
19687,-37.812759,10-Bourke Street Mall/Swanston St (Melbourne City),144.965185,1,"16,3/3a,5,6,64,67,72,1",c(320886.442485338, 5813010.49051925)
19689,-37.809889,8-Melbourne Central Station/Swanston St (Melbourne City),144.96389,1,"16,3/3a,5,6,64,67,72,1",c(320765.503426522, 5813326.48037848)
6044,-37.780247,27-Westgarth St/High St (Northcote),144.996848,1,86,c(323596.531288375, 5816678.44240493)
6045,-37.78357,26-Walker St/High St (Northcote),144.996167,1,86,c(323544.479745416, 5816308.42279628)
6046,-37.78565,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.994521,1,86,c(323404.446848239, 5816074.49723916)
6047,-37.788364,24-Michael St/Queens Pde (Clifton Hill),144.991416,1,86,c(323137.473164816, 5815767.47193628)
6048,-37.789481,23-Wellington St/Queens Pde (Clifton Hill),144.988751,1,86,c(322905.477548518, 5815638.47872662)
6049,-37.790467,22-Smith St/Queens Pde (Clifton Hill),144.986351,1,86,c(322696.476680611, 5815524.51164596)
6050,-37.794158,21-Alexandra Pde/Smith St (Fitzroy),144.985025,1,86,c(322588.549403468, 5815112.42302081)
6051,-37.796781,20-Rose St/Smith St (Collingwood),144.984567,1,86,c(322554.47206736, 5814820.49480245)
6052,-37.799081,19-Johnston St/Smith St (Fitzroy),144.984164,1,86,c(322524.506455948, 5814564.50453629)
6053,-37.801579,18-Hodgson St/Smith St (Fitzroy),144.983744,1,86,c(322493.495648191, 5814286.52003799)
6054,-37.80361,17-Charles St/Smith St (Fitzroy),144.983382,1,86,c(322466.504132483, 5814060.45816558)
6056,-37.806256,15-Smith St/Gertrude St (Fitzroy),144.982663,1,86,c(322409.514614984, 5813765.47603628)
6057,-37.80591,14-Napier St/Gertrude St (Fitzroy),144.979287,1,86,c(322111.48076858, 5813797.443246)
6058,-37.805655,13-Brunswick St/Gertrude St (Fitzroy),144.977057,1,86,c(321914.516818313, 5813821.49723233)
6059,-37.801894,12-Moor St/Nicholson St (Fitzroy),144.97424,1,96,c(321657.453166183, 5814233.46700648)
6061,-37.798407,13-Johnston St/Nicholson St (Fitzroy),144.974813,1,96,c(321699.528545806, 5814621.49382743)
6062,-37.795254,14-Rose St/Nicholson St (Fitzroy),144.975387,1,96,c(321742.475723283, 5814972.46009126)
6063,-37.792019,15-Alexandra Pde/Nicholson St (Fitzroy North),144.97593,1,96,c(321782.535896032, 5815332.47553)
6064,-37.788812,16-Freeman St/Nicholson St (Fitzroy North),144.976539,1,96,c(321828.438122712, 5815689.49947214)
6066,-37.785587,17-Reid St/Nicholson St (Fitzroy North),144.977138,1,96,c(321873.446317454, 5816048.50169573)
6067,-37.783072,18-Scotchmer St/Nicholson St (Fitzroy North),144.977604,1,96,c(321908.464780459, 5816328.4737007)
6068,-37.779937,19-Holden St/Nicholson St (Fitzroy North),144.978167,1,96,c(321950.527558166, 5816677.41945946)
6069,-37.776782,20-Miller St/Nicholson St (Fitzroy North),144.978673,1,96,c(321987.505380972, 5817028.48276776)
6070,-37.773188,21-Glenlyon Rd/Nicholson St (Fitzroy North),144.979282,1,96,c(322032.53534298, 5817428.44826101)
6071,-37.770422,22-Albert St/Nicholson St (Brunswick East),144.979834,1,96,c(322074.514177886, 5817736.42503917)
6103,-37.751983,42-Dundas St/Plenty Rd (Preston),145.002002,1,86,c(323983.453728127, 5819824.45792535)
6104,-37.75455,41-Collins St/High St (Thornbury),145.001366,1,86,c(323933.493719187, 5819538.41708653)
6105,-37.756698,40-Mansfield St/High St (Thornbury),145.001047,1,86,c(323910.48648523, 5819299.46151224)
6106,-37.75836,39-Gooch St/High St (Thornbury),145.000741,1,86,c(323887.469951186, 5819114.46891667)
6107,-37.759447,38-Clarendon St/High St (Thornbury),145.000553,1,86,c(323873.49326663, 5818993.49431577)
6108,-37.761236,37-Woolton Ave/High St (Thornbury),145.000255,1,86,c(323851.478186733, 5818794.41500325)
6109,-37.76315,36-Darebin Rd/High St (Thornbury),144.999954,1,86,c(323829.507510821, 5818581.45841518)
6110,-37.765558,35-Dennis St/High St (Northcote),144.999526,1,86,c(323797.516397845, 5818313.45451393)
6111,-37.767473,34-McCutcheon St/High St (Northcote),144.999281,1,86,c(323780.49869177, 5818100.49351661)
6112,-37.769193,33-Separation St/High St (Northcote),144.999178,1,86,c(323775.481454669, 5817909.44051228)
6113,-37.771392,32-Mitchell St/High St (Northcote),144.998665,1,86,c(323735.516642138, 5817664.46517996)
6114,-37.775002,31-Northcote Town Hall/High St (Northcote),144.99792,1,86,c(323678.487251832, 5817262.47851313)
6115,-37.777166,30-Clarke St/High St (Northcote),144.997442,1,86,c(323641.522522958, 5817021.44301983)
6118,-37.780876,27-Westgarth St/High St (Northcote),144.996728,1,86,c(323587.468979084, 5816608.41805016)
6119,-37.783894,26-Walker St/High St (Northcote),144.996181,1,86,c(323546.455247508, 5816272.495931)
6120,-37.786317,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.993992,1,86,c(323359.462338603, 5815999.4852449)
6121,-37.788939,24-Gold St/Queens Pde (Fitzroy North),144.990265,1,86,c(323037.491865263, 5815701.48716402)
